path,filename,model_type,category,width,height,aspect_ratio,megapixels,size_bytes,format
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/43_wukong_image50.png,43_wukong_image50.png,Wukong,ai,512,512,1.0,0.26,473513,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/279_wukong_image88.png,279_wukong_image88.png,Wukong,ai,512,512,1.0,0.26,397290,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/553_wukong_image151.png,553_wukong_image151.png,Wukong,ai,512,512,1.0,0.26,307363,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/352_wukong_image89.png,352_wukong_image89.png,Wukong,ai,512,512,1.0,0.26,502266,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/316_wukong_image167.png,316_wukong_image167.png,Wukong,ai,512,512,1.0,0.26,554519,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/530_wukong_image137.png,530_wukong_image137.png,Wukong,ai,512,512,1.0,0.26,290912,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/406_wukong_image148.png,406_wukong_image148.png,Wukong,ai,512,512,1.0,0.26,477789,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/96_wukong_image66.png,96_wukong_image66.png,Wukong,ai,512,512,1.0,0.26,449316,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/918_wukong_image114.png,918_wukong_image114.png,Wukong,ai,512,512,1.0,0.26,457390,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/274_wukong_image167.png,274_wukong_image167.png,Wukong,ai,512,512,1.0,0.26,549565,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/293_wukong_image133.png,293_wukong_image133.png,Wukong,ai,512,512,1.0,0.26,511239,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/752_wukong_image168.png,752_wukong_image168.png,Wukong,ai,512,512,1.0,0.26,522179,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/450_wukong_image28.png,450_wukong_image28.png,Wukong,ai,512,512,1.0,0.26,385770,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/371_wukong_image181.png,371_wukong_image181.png,Wukong,ai,512,512,1.0,0.26,484774,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/719_wukong_image8.png,719_wukong_image8.png,Wukong,ai,512,512,1.0,0.26,452674,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/484_wukong_image198.png,484_wukong_image198.png,Wukong,ai,512,512,1.0,0.26,394178,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/36_wukong_image13.png,36_wukong_image13.png,Wukong,ai,512,512,1.0,0.26,432191,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/439_wukong_image58.png,439_wukong_image58.png,Wukong,ai,512,512,1.0,0.26,423611,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/562_wukong_image66.png,562_wukong_image66.png,Wukong,ai,512,512,1.0,0.26,585620,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/850_wukong_image8.png,850_wukong_image8.png,Wukong,ai,512,512,1.0,0.26,503166,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/543_wukong_image101.png,543_wukong_image101.png,Wukong,ai,512,512,1.0,0.26,418994,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/966_wukong_image58.png,966_wukong_image58.png,Wukong,ai,512,512,1.0,0.26,472227,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/40_wukong_image97.png,40_wukong_image97.png,Wukong,ai,512,512,1.0,0.26,467023,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/599_wukong_image38.png,599_wukong_image38.png,Wukong,ai,512,512,1.0,0.26,555087,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/952_wukong_image99.png,952_wukong_image99.png,Wukong,ai,512,512,1.0,0.26,388701,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/485_wukong_image117.png,485_wukong_image117.png,Wukong,ai,512,512,1.0,0.26,396876,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/219_wukong_image90.png,219_wukong_image90.png,Wukong,ai,512,512,1.0,0.26,482099,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/558_wukong_image142.png,558_wukong_image142.png,Wukong,ai,512,512,1.0,0.26,396183,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/782_wukong_image53.png,782_wukong_image53.png,Wukong,ai,512,512,1.0,0.26,689528,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/490_wukong_image97.png,490_wukong_image97.png,Wukong,ai,512,512,1.0,0.26,540728,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/19_wukong_image37.png,19_wukong_image37.png,Wukong,ai,512,512,1.0,0.26,496977,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/819_wukong_image191.png,819_wukong_image191.png,Wukong,ai,512,512,1.0,0.26,400332,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/128_wukong_image47.png,128_wukong_image47.png,Wukong,ai,512,512,1.0,0.26,344103,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/698_wukong_image175.png,698_wukong_image175.png,Wukong,ai,512,512,1.0,0.26,514487,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/138_wukong_image73.png,138_wukong_image73.png,Wukong,ai,512,512,1.0,0.26,475341,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/704_wukong_image73.png,704_wukong_image73.png,Wukong,ai,512,512,1.0,0.26,467524,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/778_wukong_image74.png,778_wukong_image74.png,Wukong,ai,512,512,1.0,0.26,332119,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/608_wukong_image42.png,608_wukong_image42.png,Wukong,ai,512,512,1.0,0.26,553934,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/940_wukong_image40.png,940_wukong_image40.png,Wukong,ai,512,512,1.0,0.26,456265,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/703_wukong_image34.png,703_wukong_image34.png,Wukong,ai,512,512,1.0,0.26,417366,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/581_wukong_image34.png,581_wukong_image34.png,Wukong,ai,512,512,1.0,0.26,574365,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/962_wukong_image31.png,962_wukong_image31.png,Wukong,ai,512,512,1.0,0.26,485374,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/457_wukong_image78.png,457_wukong_image78.png,Wukong,ai,512,512,1.0,0.26,504637,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/678_wukong_image62.png,678_wukong_image62.png,Wukong,ai,512,512,1.0,0.26,401039,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/780_wukong_image131.png,780_wukong_image131.png,Wukong,ai,512,512,1.0,0.26,390610,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/179_wukong_image142.png,179_wukong_image142.png,Wukong,ai,512,512,1.0,0.26,413185,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/906_wukong_image19.png,906_wukong_image19.png,Wukong,ai,512,512,1.0,0.26,402682,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/wukong/184_wukong_image5.png,184_wukong_image5.png,Wukong,ai,512,512,1.0,0.26,372023,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n02281406_8507.JPEG,n02281406_8507.JPEG,ADM,nature,500,386,1.3,0.19,260283,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n01685808_5366.JPEG,n01685808_5366.JPEG,ADM,nature,500,343,1.46,0.17,176887,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n03372029_69574.JPEG,n03372029_69574.JPEG,ADM,nature,500,590,0.85,0.29,258612,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/ILSVRC2012_val_00046966.JPEG,ILSVRC2012_val_00046966.JPEG,ADM,nature,375,500,0.75,0.19,118458,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n03884397_14616.JPEG,n03884397_14616.JPEG,ADM,nature,281,500,0.56,0.14,95925,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n02115641_507.JPEG,n02115641_507.JPEG,ADM,nature,500,375,1.33,0.19,221322,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n03095699_13014.JPEG,n03095699_13014.JPEG,ADM,nature,500,375,1.33,0.19,118303,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n07584110_7410.JPEG,n07584110_7410.JPEG,ADM,nature,484,405,1.2,0.2,20158,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n04604644_15155.JPEG,n04604644_15155.JPEG,ADM,nature,320,427,0.75,0.14,63520,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/ILSVRC2012_val_00043576.JPEG,ILSVRC2012_val_00043576.JPEG,ADM,nature,301,470,0.64,0.14,52933,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n07749582_17739.JPEG,n07749582_17739.JPEG,ADM,nature,500,393,1.27,0.2,37842,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n01695060_14426.JPEG,n01695060_14426.JPEG,ADM,nature,500,356,1.4,0.18,237614,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n01774384_5583.JPEG,n01774384_5583.JPEG,ADM,nature,500,372,1.34,0.19,119176,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n04044716_180.JPEG,n04044716_180.JPEG,ADM,nature,500,364,1.37,0.18,116304,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n02109047_13770.JPEG,n02109047_13770.JPEG,ADM,nature,640,616,1.04,0.39,39413,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n04346328_24506.JPEG,n04346328_24506.JPEG,ADM,nature,500,335,1.49,0.17,123714,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n03337140_26660.JPEG,n03337140_26660.JPEG,ADM,nature,500,368,1.36,0.18,76816,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n01833805_285.JPEG,n01833805_285.JPEG,ADM,nature,500,357,1.4,0.18,104882,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n03126707_8547.JPEG,n03126707_8547.JPEG,ADM,nature,1280,960,1.33,1.23,244285,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n04507155_8021.JPEG,n04507155_8021.JPEG,ADM,nature,500,375,1.33,0.19,109870,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n01773157_5257.JPEG,n01773157_5257.JPEG,ADM,nature,648,586,1.11,0.38,75106,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n03384352_10653.JPEG,n03384352_10653.JPEG,ADM,nature,500,375,1.33,0.19,132385,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n02727426_18658.JPEG,n02727426_18658.JPEG,ADM,nature,500,371,1.35,0.19,167156,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n03954731_6119.JPEG,n03954731_6119.JPEG,ADM,nature,485,323,1.5,0.16,18216,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n02114855_31089.JPEG,n02114855_31089.JPEG,ADM,nature,650,502,1.29,0.33,122042,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n02105162_7997.JPEG,n02105162_7997.JPEG,ADM,nature,500,396,1.26,0.2,217842,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n03874599_12412.JPEG,n03874599_12412.JPEG,ADM,nature,500,400,1.25,0.2,164770,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n03637318_11379.JPEG,n03637318_11379.JPEG,ADM,nature,500,386,1.3,0.19,143039,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n02116738_1407.JPEG,n02116738_1407.JPEG,ADM,nature,500,374,1.34,0.19,111046,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n01796340_16448.JPEG,n01796340_16448.JPEG,ADM,nature,500,475,1.05,0.24,228681,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n02939185_9274.JPEG,n02939185_9274.JPEG,ADM,nature,430,350,1.23,0.15,37586,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n03017168_32778.JPEG,n03017168_32778.JPEG,ADM,nature,500,348,1.44,0.17,183246,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n04597913_2867.JPEG,n04597913_2867.JPEG,ADM,nature,303,459,0.66,0.14,33345,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n02113023_4794.JPEG,n02113023_4794.JPEG,ADM,nature,500,333,1.5,0.17,98995,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n03785016_16465.JPEG,n03785016_16465.JPEG,ADM,nature,500,375,1.33,0.19,171842,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n02129604_7107.JPEG,n02129604_7107.JPEG,ADM,nature,391,577,0.68,0.23,61540,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n02666196_16457.JPEG,n02666196_16457.JPEG,ADM,nature,1024,768,1.33,0.79,146676,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n04019541_10378.JPEG,n04019541_10378.JPEG,ADM,nature,500,375,1.33,0.19,109356,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n01494475_22238.JPEG,n01494475_22238.JPEG,ADM,nature,500,331,1.51,0.17,52045,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n01629819_19096.JPEG,n01629819_19096.JPEG,ADM,nature,282,500,0.56,0.14,171824,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n02094433_1177.JPEG,n02094433_1177.JPEG,ADM,nature,500,302,1.66,0.15,52529,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n03888257_18360.JPEG,n03888257_18360.JPEG,ADM,nature,500,332,1.51,0.17,71958,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n03874599_7123.JPEG,n03874599_7123.JPEG,ADM,nature,500,375,1.33,0.19,116303,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n04296562_7443.JPEG,n04296562_7443.JPEG,ADM,nature,378,500,0.76,0.19,104966,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n02319095_4053.JPEG,n02319095_4053.JPEG,ADM,nature,500,375,1.33,0.19,167092,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n01687978_11837.JPEG,n01687978_11837.JPEG,ADM,nature,500,375,1.33,0.19,144964,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n03032252_56357.JPEG,n03032252_56357.JPEG,ADM,nature,383,500,0.77,0.19,132430,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n03792782_30942.JPEG,n03792782_30942.JPEG,ADM,nature,675,449,1.5,0.3,203802,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n02109525_11921.JPEG,n02109525_11921.JPEG,ADM,nature,500,404,1.24,0.2,194447,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n04254120_3405.JPEG,n04254120_3405.JPEG,ADM,nature,500,375,1.33,0.19,111132,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n04606251_8946.JPEG,n04606251_8946.JPEG,ADM,nature,500,383,1.31,0.19,225860,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n03777754_6531.JPEG,n03777754_6531.JPEG,ADM,nature,500,375,1.33,0.19,98500,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n02749479_5414.JPEG,n02749479_5414.JPEG,ADM,nature,500,382,1.31,0.19,201242,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n04286575_18512.JPEG,n04286575_18512.JPEG,ADM,nature,396,420,0.94,0.17,43885,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n02112018_11002.JPEG,n02112018_11002.JPEG,ADM,nature,320,480,0.67,0.15,35769,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n04005630_5685.JPEG,n04005630_5685.JPEG,ADM,nature,500,375,1.33,0.19,133323,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n03255030_9883.JPEG,n03255030_9883.JPEG,ADM,nature,500,375,1.33,0.19,115796,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n02095570_7343.JPEG,n02095570_7343.JPEG,ADM,nature,500,375,1.33,0.19,178052,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n02012849_8253.JPEG,n02012849_8253.JPEG,ADM,nature,500,430,1.16,0.21,218057,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n03977966_68708.JPEG,n03977966_68708.JPEG,ADM,nature,425,283,1.5,0.12,14008,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n03804744_14971.JPEG,n03804744_14971.JPEG,ADM,nature,375,500,0.75,0.19,53667,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n04399382_8262.JPEG,n04399382_8262.JPEG,ADM,nature,500,335,1.49,0.17,184761,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n02134084_7022.JPEG,n02134084_7022.JPEG,ADM,nature,1000,693,1.44,0.69,295488,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n04399382_5732.JPEG,n04399382_5732.JPEG,ADM,nature,430,430,1.0,0.18,107426,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n04040759_31639.JPEG,n04040759_31639.JPEG,ADM,nature,500,335,1.49,0.17,114547,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n04264628_9221.JPEG,n04264628_9221.JPEG,ADM,nature,500,375,1.33,0.19,112283,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n04456115_29445.JPEG,n04456115_29445.JPEG,ADM,nature,500,375,1.33,0.19,43218,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n12620546_22818.JPEG,n12620546_22818.JPEG,ADM,nature,500,375,1.33,0.19,180299,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n02916936_3270.JPEG,n02916936_3270.JPEG,ADM,nature,936,1800,0.52,1.68,251106,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n01768244_7443.JPEG,n01768244_7443.JPEG,ADM,nature,500,373,1.34,0.19,144922,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n02802426_3458.JPEG,n02802426_3458.JPEG,ADM,nature,334,500,0.67,0.17,142852,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n04553703_17252.JPEG,n04553703_17252.JPEG,ADM,nature,550,414,1.33,0.23,31856,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n04254680_7889.JPEG,n04254680_7889.JPEG,ADM,nature,384,500,0.77,0.19,37614,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n03085013_24363.JPEG,n03085013_24363.JPEG,ADM,nature,500,375,1.33,0.19,75238,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n03325584_14618.JPEG,n03325584_14618.JPEG,ADM,nature,500,379,1.32,0.19,199330,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n03127925_940.JPEG,n03127925_940.JPEG,ADM,nature,382,500,0.76,0.19,164748,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n03345487_11483.JPEG,n03345487_11483.JPEG,ADM,nature,2592,1944,1.33,5.04,1971564,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n03794056_13332.JPEG,n03794056_13332.JPEG,ADM,nature,500,402,1.24,0.2,149476,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n02105251_3718.JPEG,n02105251_3718.JPEG,ADM,nature,620,546,1.14,0.34,57918,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n02088238_4092.JPEG,n02088238_4092.JPEG,ADM,nature,500,375,1.33,0.19,199811,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/ILSVRC2012_val_00018299.JPEG,ILSVRC2012_val_00018299.JPEG,ADM,nature,500,375,1.33,0.19,117544,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n03775071_11705.JPEG,n03775071_11705.JPEG,ADM,nature,500,375,1.33,0.19,161004,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n02277742_23452.JPEG,n02277742_23452.JPEG,ADM,nature,500,342,1.46,0.17,109929,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n04311004_453.JPEG,n04311004_453.JPEG,ADM,nature,500,382,1.31,0.19,150186,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n01518878_10460.JPEG,n01518878_10460.JPEG,ADM,nature,500,333,1.5,0.17,54020,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n07615774_26864.JPEG,n07615774_26864.JPEG,ADM,nature,375,500,0.75,0.19,129230,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n04118776_7002.JPEG,n04118776_7002.JPEG,ADM,nature,500,332,1.51,0.17,55305,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n03290653_6247.JPEG,n03290653_6247.JPEG,ADM,nature,500,463,1.08,0.23,142155,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n07697313_4166.JPEG,n07697313_4166.JPEG,ADM,nature,500,333,1.5,0.17,97330,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n01978455_2368.JPEG,n01978455_2368.JPEG,ADM,nature,500,375,1.33,0.19,168999,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n04330267_19172.JPEG,n04330267_19172.JPEG,ADM,nature,304,500,0.61,0.15,67616,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n02007558_8480.JPEG,n02007558_8480.JPEG,ADM,nature,361,500,0.72,0.18,81215,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/ILSVRC2012_val_00024156.JPEG,ILSVRC2012_val_00024156.JPEG,ADM,nature,296,500,0.59,0.15,117103,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n03980874_3281.JPEG,n03980874_3281.JPEG,ADM,nature,500,375,1.33,0.19,124227,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n04162706_23045.JPEG,n04162706_23045.JPEG,ADM,nature,375,500,0.75,0.19,116634,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n04522168_11763.JPEG,n04522168_11763.JPEG,ADM,nature,700,845,0.83,0.59,119481,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n02412080_19449.JPEG,n02412080_19449.JPEG,ADM,nature,500,351,1.42,0.18,138535,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n02514041_9502.JPEG,n02514041_9502.JPEG,ADM,nature,480,640,0.75,0.31,101960,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n03838899_27198.JPEG,n03838899_27198.JPEG,ADM,nature,500,375,1.33,0.19,98419,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n03954731_51110.JPEG,n03954731_51110.JPEG,ADM,nature,640,480,1.33,0.31,54113,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n01644900_11302.JPEG,n01644900_11302.JPEG,ADM,nature,374,387,0.97,0.14,53563,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n04008634_16856.JPEG,n04008634_16856.JPEG,ADM,nature,500,358,1.4,0.18,82862,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n02114712_22377.JPEG,n02114712_22377.JPEG,ADM,nature,500,375,1.33,0.19,172602,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n02130308_19066.JPEG,n02130308_19066.JPEG,ADM,nature,500,384,1.3,0.19,199613,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n02110341_11923.JPEG,n02110341_11923.JPEG,ADM,nature,500,375,1.33,0.19,189115,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n02804414_9693.JPEG,n02804414_9693.JPEG,ADM,nature,500,500,1.0,0.25,124589,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n04371774_14702.JPEG,n04371774_14702.JPEG,ADM,nature,354,500,0.71,0.18,91829,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n04584207_2361.JPEG,n04584207_2361.JPEG,ADM,nature,450,476,0.95,0.21,190583,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n04398044_12690.JPEG,n04398044_12690.JPEG,ADM,nature,586,355,1.65,0.21,41158,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n03538406_702.JPEG,n03538406_702.JPEG,ADM,nature,801,599,1.34,0.48,215746,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n13044778_11894.JPEG,n13044778_11894.JPEG,ADM,nature,500,333,1.5,0.17,152434,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n11879895_5914.JPEG,n11879895_5914.JPEG,ADM,nature,500,375,1.33,0.19,190817,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n01748264_4471.JPEG,n01748264_4471.JPEG,ADM,nature,630,471,1.34,0.3,76261,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n01592084_4890.JPEG,n01592084_4890.JPEG,ADM,nature,500,374,1.34,0.19,82893,JPEG
/workspace/AML-3-MVL-AI-Classifier/data/raw/nature/adm/n03944341_22452.JPEG,n03944341_22452.JPEG,ADM,nature,300,400,0.75,0.12,52994,JPEG
